4000.000000,3654.000000,0.913500,-124.694512,-7.663612,0.250446
4000.000000,3605.000000,0.901250,-124.701354,-7.670454,0.247269
4000.000000,3618.000000,0.904500,-124.662398,-7.631498,0.237422
4000.000000,3656.000000,0.914000,-124.732167,-7.701267,0.257682
4000.000000,3653.000000,0.913250,-124.791117,-7.760217,0.240534
4000.000000,3658.000000,0.914500,-124.569183,-7.538283,0.256376
4000.000000,3647.000000,0.911750,-124.503994,-7.473095,0.258605
4000.000000,3627.000000,0.906750,-124.777195,-7.746295,0.242802
4000.000000,3630.000000,0.907500,-124.613212,-7.582313,0.246978
4000.000000,3630.000000,0.907500,-124.549044,-7.518144,0.247564
4000.000000,3619.000000,0.904750,-124.717260,-7.686360,0.252441
4000.000000,3636.000000,0.909000,-124.661916,-7.631016,0.247629
4000.000000,3655.000000,0.913750,-124.629390,-7.598491,0.265082
4000.000000,3602.000000,0.900500,-124.643660,-7.612761,0.240040
4000.000000,3633.000000,0.908250,-124.664685,-7.633785,0.250656
4000.000000,3632.000000,0.908000,-124.566121,-7.535221,0.250449
4000.000000,3652.000000,0.913000,-124.677830,-7.646930,0.254951
4000.000000,3633.000000,0.908250,-124.439557,-7.408657,0.240184
4000.000000,3651.000000,0.912750,-124.708045,-7.677145,0.255433
4000.000000,3655.000000,0.913750,-124.736663,-7.705763,0.264623
4000.000000,3624.000000,0.906000,-124.634835,-7.603935,0.247469
4000.000000,3642.000000,0.910500,-124.501861,-7.470961,0.252167
4000.000000,3646.000000,0.911500,-124.771304,-7.740404,0.260895
4000.000000,3635.000000,0.908750,-124.833662,-7.802762,0.255226
4000.000000,3594.000000,0.898500,-124.638868,-7.607968,0.247463
4000.000000,3655.000000,0.913750,-124.682596,-7.651696,0.257236
4000.000000,3636.000000,0.909000,-124.749680,-7.718780,0.262203
4000.000000,3622.000000,0.905500,-124.696897,-7.665997,0.252809
4000.000000,3637.000000,0.909250,-124.369973,-7.339073,0.239252
4000.000000,3643.000000,0.910750,-124.721031,-7.690131,0.250249
