3118.1613308525957,3175.4970025758844
8920.465551771133,2972.3780770861717
5596.486834869141,8549.740195614744
3251.900642246949,8791.857726012477
5336.025467268784,4650.095175264276
8398.613028667203,822.7232427706189
3732.517916293401,6068.4695554013915
7439.46292572677,4476.7342541041835
1218.8609333694756,1296.7897822423536
6201.325978015368,2032.2309108608727
6603.027197013382,6920.112559466547
4084.532130706987,811.4917853623915
1277.1348363523482,4872.653541000508
1068.7692309474385,8090.236402916764
8955.232284962005,6057.792494526903
8408.715794259226,8983.864665840349
