4000.000000,3719.000000,0.929750,-126.314301,-9.283401,0.246140
4000.000000,3726.000000,0.931500,-126.419377,-9.388477,0.259473
4000.000000,3719.000000,0.929750,-126.459120,-9.428220,0.242672
4000.000000,3695.000000,0.923750,-126.119661,-9.088761,0.246610
4000.000000,3701.000000,0.925250,-126.195044,-9.164144,0.243582
4000.000000,3700.000000,0.925000,-126.258651,-9.227751,0.237246
4000.000000,3716.000000,0.929000,-126.550426,-9.519526,0.244089
4000.000000,3740.000000,0.935000,-126.591647,-9.560747,0.257797
4000.000000,3719.000000,0.929750,-126.297109,-9.266209,0.249444
4000.000000,3705.000000,0.926250,-126.432381,-9.401481,0.260124
4000.000000,3721.000000,0.930250,-126.268633,-9.237733,0.239448
4000.000000,3712.000000,0.928000,-126.368490,-9.337590,0.253434
4000.000000,3715.000000,0.928750,-126.257747,-9.226847,0.242391
4000.000000,3724.000000,0.931000,-126.477638,-9.446738,0.249772
4000.000000,3712.000000,0.928000,-126.397608,-9.366708,0.248031
4000.000000,3717.000000,0.929250,-126.282300,-9.251400,0.237663
4000.000000,3728.000000,0.932000,-126.264228,-9.233328,0.259674
4000.000000,3721.000000,0.930250,-126.453163,-9.422263,0.247588
4000.000000,3741.000000,0.935250,-126.177369,-9.146469,0.256660
4000.000000,3699.000000,0.924750,-126.327461,-9.296562,0.246305
4000.000000,3707.000000,0.926750,-126.403279,-9.372379,0.247392
4000.000000,3757.000000,0.939250,-126.370689,-9.339789,0.252990
4000.000000,3720.000000,0.930000,-126.402579,-9.371679,0.256446
4000.000000,3733.000000,0.933250,-126.211218,-9.180318,0.250630
4000.000000,3710.000000,0.927500,-126.205040,-9.174140,0.242645
4000.000000,3704.000000,0.926000,-126.265916,-9.235017,0.250295
4000.000000,3712.000000,0.928000,-126.136284,-9.105384,0.256911
4000.000000,3716.000000,0.929000,-126.118040,-9.087140,0.254185
4000.000000,3715.000000,0.928750,-126.271739,-9.240840,0.241614
4000.000000,3728.000000,0.932000,-126.115408,-9.084508,0.254937
