5050.692308909051,754.9766567847163
4523.203620895786,5043.665325344356
864.3659257393086,7520.452460601612
8085.684864610591,4562.171046934805
1255.8457549233403,5602.190718164724
692.6078953491578,9120.005649886538
2337.8975594610997,6696.225868967506
9324.605366810092,5804.753538957288
9451.153426892904,2997.127156676979
1205.988708429479,618.2527541009803
6569.615382455588,6189.009238391642
7449.3142147648405,712.9783254953556
7873.944590062107,2572.1233498697825
6037.417116635884,4049.7469805734454
8003.300337474142,9200.145795624034
9209.140622851912,900.0958223762077
3268.6886166107406,986.6014285457705
8500.757329314823,7142.865799055287
9401.30232397877,8761.234747907303
3509.519070986476,2662.8669567290353
2391.4271337982864,8481.814011933204
2765.823130562419,4065.713162538673
741.9385636357878,3803.622690273179
3966.8054239771627,9244.036348293022
6396.383658161716,7822.120169779369
4476.038543721099,6678.606233472782
5809.099379293521,9343.498863513636
6101.837475848708,2283.955973529267
811.8901749212279,2107.9636930198203
